191.31	0.916
191.54	0.916
191.78	0.916
191.92	0.916
192.15	0.916
192.35	0.916
999999	0.916
192.76	0.916
192.9	0.916
193.26	0.916
193.57	0.916
193.8	0.916
194.03	0.916
194.25	0.916
194.43	0.916
194.72	0.916
194.95	0.916
195.19	0.916
195.37	0.916
195.59	0.916
195.83	0.916
196.11	0.916
196.38	0.916
196.58	0.916
196.91	0.916
197.08	0.916
197.28	0.916
197.54	0.916
197.76	0.916
197.98	0.916
198.09	0.916
198.36	0.916
198.56	0.916
198.88	0.916
199	0.916
199.22	0.916
199.44	0.916
199.62	0.916
199.9	0.916
200.23	0.916
200.47	0.916
200.69	0.916
200.87	0.916
201.14	0.916
201.38	0.916
201.59	0.916
201.88	0.916
202.1	0.916
202.32	0.916
202.5	0.916
202.8	0.916
202.96	0.916
203.28	0.916
203.44	0.916
203.7	0.916
203.98	0.916
204.19	0.916
204.37	0.916
204.61	0.916
204.82	0.916
205.07	0.916
205.38	0.916
205.56	0.916
205.84	0.916
206.01	0.916
206.2	0.916
206.38	0.916
206.68	0.916
206.84	0.916
206.98	0.916
207.26	0.916
207.45	0.916
207.85	0.916
208.17	0.916
208.42	0.916
208.62	0.916
208.88	0.916
209.12	0.916
209.3	0.916
209.56	0.916
209.84	0.916
210.06	0.917
210.48	0.917
210.76	0.917
210.93	0.917
211.09	0.917
211.24	0.917
211.52	0.917
211.85	0.917
212.02	0.917
212.25	0.917
212.46	0.917
212.64	0.917
212.88	0.917
213	0.917
213.28	0.917
213.5	0.917
213.74	0.917
213.87	0.917
214.13	0.917
214.35	0.917
214.59	0.917
214.78	0.917
215	0.917
215.21	0.917
215.45	0.917
215.67	0.917
215.9	0.917
216.13	0.917
216.32	0.917
216.51	0.917
216.78	0.917
216.98	0.917
217.3	0.917
999999	0.917
217.58	0.917
217.8	0.917
218.07	0.917
218.34	0.917
218.62	0.917
219.08	0.917
219.3	0.917
219.53	0.917
219.7	0.917
220.08	0.917
220.33	0.917
220.53	0.917
220.77	0.917
221.06	0.917
221.31	0.917
221.53	0.917
221.76	0.917
221.95	0.917
222.26	0.917
222.46	0.917
222.66	0.917
222.9	0.917
223.08	0.917
223.35	0.917
223.52	0.917
223.75	0.917
224	0.917
224.21	0.917
224.45	0.917
224.82	0.917
225.02	0.917
225.25	0.917
225.53	0.917
225.84	0.917
225.96	0.917
226.2	0.917
226.44	0.917
226.8	0.917
227.04	0.917
227.32	0.917
227.55	0.917
227.75	0.917
228.03	0.917
228.27	0.917
228.47	0.917
228.72	0.917
228.9	0.917
229.17	0.917
229.41	0.917
229.63	0.917
229.85	0.917
230	0.917
230.37	0.917
230.58	0.917
230.8	0.917
231.04	0.917
231.32	0.917
231.57	0.917
232	0.917
232.18	0.917
232.38	0.917
232.6	0.917
232.83	0.917
233.09	0.917
233.28	0.917
233.66	0.917
233.88	0.917
999999	0.917
234.19	0.917
234.5	0.917
234.73	0.917
234.98	0.917
235.24	0.917
235.42	0.917
235.71	0.917
235.88	0.917
236.06	0.917
236.42	0.917
236.86	0.917
237	0.917
237.25	0.917
237.42	0.917
999999	0.917
999999	0.917
999999	0.917
999999	0.917
999999	0.917
999999	0.917
999999	0.917
999999	0.917
999999	0.917
999999	0.917
999999	0.917
999999	0.917
240.19	0.917
240.38	0.917
240.59	0.917
240.73	0.917
240.9	0.917
241.09	0.917
241.25	0.917
241.49	0.917
241.69	0.917
241.9	0.917
242.04	0.917
242.42	0.917
242.68	0.917
242.86	0.917
243.08	0.917
243.4	0.917
243.72	0.917
243.92	0.917
244.36	0.917
999999	0.917
244.92	0.917
245.22	0.917
245.43	0.917
245.62	0.917
245.88	0.917
246.25	0.917
246.49	0.917
246.75	0.917
246.94	0.917
247.22	0.917
247.54	0.917
247.8	0.917
248.02	0.917
248.12	0.917
248.49	0.917
248.78	0.917
249.02	0.917
249.27	0.917
249.5	0.917
249.66	0.917
249.96	0.917
250.15	0.918
250.38	0.918
250.6	0.918
250.8	0.918
250.98	0.918
251.14	0.918
251.42	0.918
251.64	0.918
251.81	0.918
252.01	0.918
252.2	0.918
252.46	0.918
252.77	0.918
252.06	0.918
253.21	0.918
253.46	0.918
253.86	0.918
254.16	0.918
254.4	0.918
254.58	0.918
254.84	0.918
255.06	0.918
255.26	0.918
255.52	0.918
255.77	0.918
256	0.918
256.2	0.918
256.45	0.918
256.71	0.918
256.9	0.918
257.2	0.918
257.42	0.918
257.62	0.918
257.82	0.918
258.04	0.918
258.44	0.918
258.62	0.918
258.92	0.918
999999	0.918
259.27	0.918
259.53	0.918
259.75	0.918
259.99	0.918
260.19	0.918
260.45	0.918
260.6	0.918
260.74	0.918
260.93	0.918
261.45	0.918
261.6	0.918
261.82	0.918
262.07	0.918
262.38	0.918
262.62	0.918
262.85	0.918
263.05	0.918
263.28	0.918
263.45	0.918
263.69	0.918
264	0.918
264.21	0.918
264.53	0.918
264.76	0.918
264.91	0.918
265.15	0.918
265.35	0.918
999999	0.918
265.7	0.918
265.94	0.918
266.14	0.918
266.37	0.918
266.56	0.918
266.85	0.918
267.04	0.918
267.28	0.918
267.56	0.918
267.74	0.918
267.97	0.918
999999	0.918
268.28	0.918
268.54	0.918
268.79	0.918
269.05	0.918
269.3	0.918
269.52	0.918
269.75	0.918
270.02	0.918
270.25	0.918
270.48	0.918
270.68	0.918
270.94	0.918
271.23	0.918
271.35	0.918
271.57	0.918
271.9	0.918
272.05	0.918
272.39	0.918
272.69	0.918
272.96	0.918
273.15	0.918
273.37	0.918
273.79	0.918
274.02	0.918
274.24	0.918
274.47	0.918
274.77	0.918
274.97	0.918
275.16	0.918
275.35	0.918
275.6	0.918
275.86	0.918
999999	0.918
276.25	0.918
276.45	0.918
276.67	0.918
276.89	0.918
277.13	0.918
277.36	0.918
277.59	0.918
277.85	0.918
278.01	0.918
278.28	0.918
278.5	0.918
278.7	0.918
278.9	0.918
279.16	0.918
279.34	0.918
279.52	0.918
279.78	0.918
279.94	0.918
280.2	0.918
280.42	0.918
280.66	0.918
280.95	0.918
281.1	0.918
281.35	0.918
281.58	0.918
281.8	0.918
282.04	0.918
282.22	0.918
282.47	0.918
282.74	0.918
283.06	0.918
283.21	0.918
283.5	0.918
283.65	0.918
283.86	0.918
284.13	0.918
284.23	0.918
284.49	0.918
284.69	0.918
284.9	0.918
285.19	0.918
285.42	0.918
285.73	0.918
286.01	0.918
286.3	0.918
286.55	0.918
286.85	0.918
287.11	0.918
287.35	0.918
287.57	0.918
287.77	0.918
288.01	0.918
288.25	0.918
288.4	0.918
288.63	0.918
288.85	0.918
289	0.918
289.39	0.918
289.53	0.918
289.77	0.918
289.97	0.918
290.33	0.918
290.58	0.918
290.73	0.918
290.94	0.918
291.17	0.918
291.36	0.918
291.72	0.918
291.93	0.918
292.23	0.918
292.41	0.918
292.67	0.918
292.87	0.918
293.15	0.918
293.43	0.918
293.61	0.918
293.92	0.918
294.1	0.918
294.38	0.918
294.75	0.918
294.95	0.918
295.22	0.918
295.42	0.918
295.7	0.918
295.95	0.918
296.22	0.918
296.38	0.918
296.62	0.918
296.76	0.918
296.96	0.918
297.24	0.918
297.49	0.918
297.78	0.918
297.94	0.918
298.18	0.918
298.44	0.918
298.64	0.918
298.96	0.918
299.22	0.918
299.4	0.918
299.68	0.918
299.88	0.918
300.2	0.918
300.44	0.918
300.66	0.918
300.86	0.918
301.16	0.918
999999	0.918
999999	0.918
301.97	0.918
302.13	0.918
302.29	0.918
302.63	0.918
302.79	0.918
303.01	0.918
303.25	0.918
303.39	0.918
303.67	0.918
303.92	0.918
304.13	0.918
304.33	0.918
304.51	0.918
304.77	0.918
305.1	0.918
305.27	0.918
305.47	0.918
305.69	0.918
305.94	0.918
306.1	0.918
306.55	0.918
306.73	0.918
306.89	0.918
307.23	0.918
307.45	0.918
307.75	0.918
307.89	0.918
308.13	0.918
308.32	0.918
308.64	0.918
308.82	0.918
309.1	0.918
309.31	0.918
309.48	0.918
309.7	0.918
309.9	0.918
310.08	0.919
310.31	0.919
310.51	0.919
310.78	0.919
311.04	0.919
311.2	0.919
311.42	0.919
311.68	0.919
311.99	0.919
312.24	0.919
312.4	0.919
312.62	0.919
312.96	0.919
313.09	0.919
313.24	0.919
999999	0.919
313.68	0.919
313.94	0.919
314.12	0.919
314.41	0.919
314.61	0.919
314.85	0.919
315.11	0.919
315.5	0.919
315.72	0.919
315.94	0.919
316.24	0.919
316.42	0.919
316.64	0.919
316.86	0.919
317.1	0.919
317.32	0.919
999999	0.919
317.82	0.919
318.08	0.919
318.22	0.919
318.52	0.919
318.74	0.919
318.94	0.919
319.2	0.919
319.44	0.919
319.74	0.919
320.03	0.919
320.15	0.919
320.32	0.919
320.77	0.919
321.01	0.919
321.26	0.919
321.49	0.919
321.68	0.919
321.92	0.919
322.09	0.919
322.34	0.919
322.53	0.919
322.75	0.919
322.97	0.919
323.17	0.919
323.41	0.919
323.57	0.919
323.78	0.919
323.95	0.919
324.16	0.919
324.36	0.919
324.57	0.919
324.78	0.919
999999	0.919
325.14	0.919
325.4	0.919
325.62	0.919
325.8	0.919
325.97	0.919
326.21	0.919
326.47	0.919
326.71	0.919
326.77	0.919
326.93	0.919
327.11	0.919
327.35	0.919
327.56	0.919
327.89	0.919
328.02	0.919
328.4	0.919
328.66	0.919
328.78	0.919
328.98	0.919
329.22	0.919
329.39	0.919
329.66	0.919
329.96	0.919
330.29	0.919
330.51	0.919
330.74	0.919
330.96	0.919
331.18	0.919
331.42	0.919
331.6	0.919
331.82	0.919
332.15	0.919
332.39	0.919
332.65	0.919
332.85	0.919
333.07	0.919
333.27	0.919
333.54	0.919
333.66	0.919
333.94	0.919
999999	0.919
999999	0.919
