6.055	1.208794027
6.06	1.259580089
6.065	1.287249393
6.07	1.306547358
6.075	1.320542313
6.08	1.327899846
6.085	1.329100071
6.09	1.328869068
6.095	1.330009023
6.1	1.331444329
6.105	1.333888676
6.11	1.336562008
6.115	1.340409639
6.12	1.343539356
6.125	1.345603582
6.13	1.347847172
6.135	1.343375971
6.14	1.328721942
6.145	1.313842456
6.15	1.312083839
6.155	1.31930512
6.16	1.329823297
6.165	1.341385105
6.17	1.338533152
6.175	1.324305478
6.18	1.318770261
6.185	1.326349878
6.19	1.338559674
6.195	1.348606318
6.2	1.351286054
6.205	1.350749422
6.21	1.354250346
6.215	1.355411008
6.22	1.345270233
6.225	1.326731322
6.23	1.308244243
6.235	1.293042536
6.24	1.302679162
6.245	1.339449141
6.25	1.359795941
6.255	1.35869533
6.26	1.353332923
6.265	1.347653145
6.27	1.340419337
6.275	1.33326104
6.28	1.329051918
6.285	1.331734959
6.29	1.341517052
6.295	1.349118231
6.3	1.350991118
6.305	1.352171957
6.31	1.351242391
6.315	1.355628268
6.32	1.362846286
6.325	1.36620972
6.33	1.367419467
6.335	1.367066202
6.34	1.364277464
6.345	1.36060832
6.35	1.358034977
6.355	1.359879774
6.36	1.363866562
6.365	1.367091438
6.37	1.369836487
6.375	1.373326254
6.38	1.378350826
6.385	1.387522612
6.39	1.393342743
6.395	1.393880913
6.4	1.390742248
6.405	1.384014812
6.41	1.372320298
6.415	1.365511992
6.42	1.365750709
6.425	1.365584124
6.43	1.364665527
6.435	1.363057226
6.44	1.363120318
6.445	1.36505238
6.45	1.366576379
6.455	1.365492951
6.46	1.361391935
6.465	1.358616208
6.47	1.353220233
6.475	1.345752578
6.48	1.339065346
6.505	1.319007202
6.51	1.332755041
6.515	1.332988747
6.52	1.327202321
6.525	1.325634565
6.53	1.334484919
6.535	1.34168029
6.54	1.338691152
6.545	1.33456772
6.55	1.336906878
6.555	1.342958302
6.56	1.344179304
6.565	1.337151824
6.57	1.326995479
6.575	1.319216055
6.58	1.312596663
6.585	1.313309179
6.59	1.322945955
6.595	1.331562616
6.6	1.335796017
6.605	1.356493273
6.61	1.381303008
6.615	1.389626928
6.62	1.3909867
6.625	1.391444932
6.63	1.389580152
6.635	1.379212456
6.64	1.359847786
6.645	1.345799762
6.65	1.340174615
6.655	1.34055026
6.66	1.344158101
6.665	1.348700856
6.67	1.349717007
6.675	1.356819074
6.68	1.36972406
6.685	1.376191484
6.69	1.374709788
6.695	1.372071427
6.7	1.371039751
6.705	1.369822981
6.71	1.369132207
6.715	1.369758373
6.72	1.37032186
6.725	1.367588388
6.73	1.361189186
6.735	1.356965733
6.74	1.356986367
6.745	1.36520145
6.75	1.375033454
6.755	1.378957215
6.76	1.379607915
6.765	1.374584665
6.77	1.374444615
6.775	1.383134845
6.78	1.389213806
6.785	1.390480852
6.79	1.384371699
6.795	1.37772421
6.8	1.36978356
6.805	1.358595598
6.81	1.349765165
6.815	1.34327473
6.82	1.337220251
6.825	1.327324753
6.83	1.309760283
6.835	1.296478692
6.84	1.297899072
6.845	1.292957463
6.85	1.288124606
6.855	1.294574061
6.86	1.298676249
6.865	1.29892802
6.87	1.303315004
6.875	1.309441866
6.88	1.311685176
6.885	1.313259304
6.89	1.314348508
6.895	1.306979724
6.9	1.303161924
6.905	1.303715843
6.91	1.305369679
6.915	1.308232777
6.92	1.309946564
6.925	1.314560383
6.93	1.323296263
6.935	1.32845173
6.94	1.329827432
6.945	1.319284655
6.95	1.311011823
6.955	1.328461893
6.96	1.349679221
6.965	1.357832464
6.97	1.359020971
6.975	1.355667732
6.98	1.346038632
6.985	1.336995512
6.99	1.336641687
6.995	1.341672836
7	1.346260747
7.005	1.34646463
7.01	1.342364332
7.015	1.344793664
7.02	1.35936419
7.025	1.378288794
7.03	1.386676242
7.035	1.375427933
7.04	1.358315133
7.045	1.350276638
7.05	1.342198942
7.055	1.336438177
7.06	1.342057376
7.065	1.349177157
7.07	1.351360796
7.075	1.350276638
7.08	1.349776278
7.085	1.349685519
7.09	1.346957312
7.095	1.343334285
7.1	1.341173367
7.105	1.345377642
7.11	1.357520534
7.115	1.366894656
7.12	1.368241572
7.125	1.367846483
7.13	1.368201374
7.135	1.367279781
7.14	1.365143582
7.145	1.357403772
7.15	1.343206239
7.155	1.345728427
7.16	1.363199912
7.165	1.370952953
7.17	1.369089478
7.175	1.362294388
7.18	1.349849621
7.185	1.340186554
7.19	1.338230548
7.195	1.340592779
7.2	1.343248674
7.205	1.342184041
7.21	1.339949626
7.215	1.344917098
7.22	1.350043333
7.225	1.352397501
7.23	1.354968265
7.235	1.355428714
7.24	1.354902949
7.245	1.354670071
7.25	1.353903615
7.255	1.354194225
7.26	1.355134311
7.265	1.355537163
7.27	1.355524991
7.275	1.35317109
7.28	1.347528849
7.285	1.345175825
7.29	1.350167767
7.295	1.352866586
7.3	1.350705371
7.305	1.348076036
7.31	1.345263171
7.315	1.345214853
7.32	1.346284145
7.325	1.347353703
7.33	1.347660937
7.335	1.347606026
7.34	1.348152439
7.345	1.350100367
7.35	1.351111024
7.355	1.348952557
7.36	1.346728629
7.365	1.348322662
7.37	1.353551255
7.375	1.359635613
7.38	1.358294887
7.385	1.357948821
7.39	1.359821312
7.395	1.360581126
7.4	1.361231428
7.405	1.365488923
7.41	1.366940379
